sample	category	filename	relative_path	size_bytes	size_human	url
T2T06	repeatmasker	T2T06.repeatmasker.out	annotations/T2T06/repeatmasker/T2T06.repeatmasker.out	1813951645	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Frepeatmasker&files=T2T06.repeatmasker.out
T2T06	variants	T2T06.small_variants.vcf.gz	annotations/T2T06/variants/T2T06.small_variants.vcf.gz	38084722	36.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fvariants&files=T2T06.small_variants.vcf.gz
T2T06	variants	T2T06.small_variants.vcf.gz.tbi	annotations/T2T06/variants/T2T06.small_variants.vcf.gz.tbi	1573578	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fvariants&files=T2T06.small_variants.vcf.gz.tbi
T2T06	variants	T2T06.structural_variants.vcf.gz	annotations/T2T06/variants/T2T06.structural_variants.vcf.gz	7208256	6.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fvariants&files=T2T06.structural_variants.vcf.gz
T2T06	variants	T2T06.structural_variants.vcf.gz.tbi	annotations/T2T06/variants/T2T06.structural_variants.vcf.gz.tbi	277931	271.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T06%2Fvariants&files=T2T06.structural_variants.vcf.gz.tbi
T2T07	3d_contacts	T2T07.combined.mcool	annotations/T2T07/3d_contacts/T2T07.combined.mcool	2558475694	2.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2F3d_contacts&files=T2T07.combined.mcool
T2T07	3d_contacts	T2T07.hp1.mcool	annotations/T2T07/3d_contacts/T2T07.hp1.mcool	1223322730	1.1GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2F3d_contacts&files=T2T07.hp1.mcool
T2T07	3d_contacts	T2T07.hp2.mcool	annotations/T2T07/3d_contacts/T2T07.hp2.mcool	1225471444	1.1GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2F3d_contacts&files=T2T07.hp2.mcool
T2T07	assembly_issues	T2T07.assembly_issues.lifted.gff3	annotations/T2T07/assembly_issues/T2T07.assembly_issues.lifted.gff3	2005449	1.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fassembly_issues&files=T2T07.assembly_issues.lifted.gff3
T2T07	assembly_issues	T2T07.flagger.bed	annotations/T2T07/assembly_issues/T2T07.flagger.bed	519083	506.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fassembly_issues&files=T2T07.flagger.bed
T2T07	assembly_issues	T2T07.gaps.bed	annotations/T2T07/assembly_issues/T2T07.gaps.bed	4553	4.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fassembly_issues&files=T2T07.gaps.bed
T2T07	assembly_issues	T2T07.nucflag_misasm.bed	annotations/T2T07/assembly_issues/T2T07.nucflag_misasm.bed	354126	345.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fassembly_issues&files=T2T07.nucflag_misasm.bed
T2T07	assembly_issues	T2T07.nucflag_status.bed	annotations/T2T07/assembly_issues/T2T07.nucflag_status.bed	94494	92.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fassembly_issues&files=T2T07.nucflag_status.bed
T2T07	cenmap	T2T07.complete_cens.bed	annotations/T2T07/cenmap/T2T07.complete_cens.bed	4151	4.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fcenmap&files=T2T07.complete_cens.bed
T2T07	cenmap	T2T07.complete_correct_cens.bed	annotations/T2T07/cenmap/T2T07.complete_correct_cens.bed	686	686B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fcenmap&files=T2T07.complete_correct_cens.bed
T2T07	methylation	T2T07.hp1.methyl.bed	annotations/T2T07/methylation/T2T07.hp1.methyl.bed	4075925495	3.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fmethylation&files=T2T07.hp1.methyl.bed
T2T07	methylation	T2T07.hp2.methyl.bed	annotations/T2T07/methylation/T2T07.hp2.methyl.bed	4101861259	3.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fmethylation&files=T2T07.hp2.methyl.bed
T2T07	repeatmasker	T2T07.filtered.bed	annotations/T2T07/repeatmasker/T2T07.filtered.bed	727491858	693.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Frepeatmasker&files=T2T07.filtered.bed
T2T07	repeatmasker	T2T07.filtered_satellites.bed	annotations/T2T07/repeatmasker/T2T07.filtered_satellites.bed	3452879	3.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Frepeatmasker&files=T2T07.filtered_satellites.bed
T2T07	repeatmasker	T2T07.repeatmasker.out	annotations/T2T07/repeatmasker/T2T07.repeatmasker.out	1848946160	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Frepeatmasker&files=T2T07.repeatmasker.out
T2T07	variants	T2T07.small_variants.vcf.gz	annotations/T2T07/variants/T2T07.small_variants.vcf.gz	39672094	37.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fvariants&files=T2T07.small_variants.vcf.gz
T2T07	variants	T2T07.small_variants.vcf.gz.tbi	annotations/T2T07/variants/T2T07.small_variants.vcf.gz.tbi	1577229	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fvariants&files=T2T07.small_variants.vcf.gz.tbi
T2T07	variants	T2T07.structural_variants.vcf.gz	annotations/T2T07/variants/T2T07.structural_variants.vcf.gz	7763193	7.4MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fvariants&files=T2T07.structural_variants.vcf.gz
T2T07	variants	T2T07.structural_variants.vcf.gz.tbi	annotations/T2T07/variants/T2T07.structural_variants.vcf.gz.tbi	283285	276.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T07%2Fvariants&files=T2T07.structural_variants.vcf.gz.tbi
T2T08	3d_contacts	T2T08.combined.mcool	annotations/T2T08/3d_contacts/T2T08.combined.mcool	2031691704	1.9GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2F3d_contacts&files=T2T08.combined.mcool
T2T08	3d_contacts	T2T08.hp1.mcool	annotations/T2T08/3d_contacts/T2T08.hp1.mcool	667008600	636.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2F3d_contacts&files=T2T08.hp1.mcool
T2T08	3d_contacts	T2T08.hp2.mcool	annotations/T2T08/3d_contacts/T2T08.hp2.mcool	672188946	641.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2F3d_contacts&files=T2T08.hp2.mcool
T2T08	assembly_issues	T2T08.assembly_issues.lifted.gff3	annotations/T2T08/assembly_issues/T2T08.assembly_issues.lifted.gff3	1958959	1.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fassembly_issues&files=T2T08.assembly_issues.lifted.gff3
T2T08	assembly_issues	T2T08.flagger.bed	annotations/T2T08/assembly_issues/T2T08.flagger.bed	362770	354.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fassembly_issues&files=T2T08.flagger.bed
T2T08	assembly_issues	T2T08.gaps.bed	annotations/T2T08/assembly_issues/T2T08.gaps.bed	1749	1.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fassembly_issues&files=T2T08.gaps.bed
T2T08	assembly_issues	T2T08.nucflag_misasm.bed	annotations/T2T08/assembly_issues/T2T08.nucflag_misasm.bed	387558	378.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fassembly_issues&files=T2T08.nucflag_misasm.bed
T2T08	assembly_issues	T2T08.nucflag_status.bed	annotations/T2T08/assembly_issues/T2T08.nucflag_status.bed	71050	69.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fassembly_issues&files=T2T08.nucflag_status.bed
T2T08	cenmap	T2T08.complete_cens.bed	annotations/T2T08/cenmap/T2T08.complete_cens.bed	3904	3.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fcenmap&files=T2T08.complete_cens.bed
T2T08	cenmap	T2T08.complete_correct_cens.bed	annotations/T2T08/cenmap/T2T08.complete_correct_cens.bed	1433	1.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fcenmap&files=T2T08.complete_correct_cens.bed
T2T08	methylation	T2T08.hp1.methyl.bed	annotations/T2T08/methylation/T2T08.hp1.methyl.bed	2959826662	2.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fmethylation&files=T2T08.hp1.methyl.bed
T2T08	methylation	T2T08.hp2.methyl.bed	annotations/T2T08/methylation/T2T08.hp2.methyl.bed	2927012843	2.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fmethylation&files=T2T08.hp2.methyl.bed
T2T08	repeatmasker	T2T08.filtered.bed	annotations/T2T08/repeatmasker/T2T08.filtered.bed	722477923	689.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Frepeatmasker&files=T2T08.filtered.bed
T2T08	repeatmasker	T2T08.filtered_satellites.bed	annotations/T2T08/repeatmasker/T2T08.filtered_satellites.bed	3482250	3.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Frepeatmasker&files=T2T08.filtered_satellites.bed
T2T08	repeatmasker	T2T08.repeatmasker.out	annotations/T2T08/repeatmasker/T2T08.repeatmasker.out	1840904282	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Frepeatmasker&files=T2T08.repeatmasker.out
T2T08	variants	T2T08.small_variants.vcf.gz	annotations/T2T08/variants/T2T08.small_variants.vcf.gz	40927804	39.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fvariants&files=T2T08.small_variants.vcf.gz
T2T08	variants	T2T08.small_variants.vcf.gz.tbi	annotations/T2T08/variants/T2T08.small_variants.vcf.gz.tbi	1588487	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fvariants&files=T2T08.small_variants.vcf.gz.tbi
T2T08	variants	T2T08.structural_variants.vcf.gz	annotations/T2T08/variants/T2T08.structural_variants.vcf.gz	7822222	7.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fvariants&files=T2T08.structural_variants.vcf.gz
T2T08	variants	T2T08.structural_variants.vcf.gz.tbi	annotations/T2T08/variants/T2T08.structural_variants.vcf.gz.tbi	288841	282.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T08%2Fvariants&files=T2T08.structural_variants.vcf.gz.tbi
T2T09	3d_contacts	T2T09.combined.mcool	annotations/T2T09/3d_contacts/T2T09.combined.mcool	2750263971	2.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2F3d_contacts&files=T2T09.combined.mcool
T2T09	3d_contacts	T2T09.hp1.mcool	annotations/T2T09/3d_contacts/T2T09.hp1.mcool	579404649	552.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2F3d_contacts&files=T2T09.hp1.mcool
T2T09	3d_contacts	T2T09.hp2.mcool	annotations/T2T09/3d_contacts/T2T09.hp2.mcool	582099399	555.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2F3d_contacts&files=T2T09.hp2.mcool
T2T09	assembly_issues	T2T09.assembly_issues.lifted.gff3	annotations/T2T09/assembly_issues/T2T09.assembly_issues.lifted.gff3	4064132	3.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fassembly_issues&files=T2T09.assembly_issues.lifted.gff3
T2T09	assembly_issues	T2T09.flagger.bed	annotations/T2T09/assembly_issues/T2T09.flagger.bed	505894	494.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fassembly_issues&files=T2T09.flagger.bed
T2T09	assembly_issues	T2T09.gaps.bed	annotations/T2T09/assembly_issues/T2T09.gaps.bed	3501	3.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fassembly_issues&files=T2T09.gaps.bed
T2T09	assembly_issues	T2T09.nucflag_misasm.bed	annotations/T2T09/assembly_issues/T2T09.nucflag_misasm.bed	871394	851.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fassembly_issues&files=T2T09.nucflag_misasm.bed
T2T09	assembly_issues	T2T09.nucflag_status.bed	annotations/T2T09/assembly_issues/T2T09.nucflag_status.bed	78738	76.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fassembly_issues&files=T2T09.nucflag_status.bed
T2T09	cenmap	T2T09.complete_cens.bed	annotations/T2T09/cenmap/T2T09.complete_cens.bed	4187	4.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fcenmap&files=T2T09.complete_cens.bed
T2T09	cenmap	T2T09.complete_correct_cens.bed	annotations/T2T09/cenmap/T2T09.complete_correct_cens.bed	949	949B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fcenmap&files=T2T09.complete_correct_cens.bed
T2T09	methylation	T2T09.hp1.methyl.bed	annotations/T2T09/methylation/T2T09.hp1.methyl.bed	2227398166	2.1GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fmethylation&files=T2T09.hp1.methyl.bed
T2T09	methylation	T2T09.hp2.methyl.bed	annotations/T2T09/methylation/T2T09.hp2.methyl.bed	2226723882	2.1GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fmethylation&files=T2T09.hp2.methyl.bed
T2T09	repeatmasker	T2T09.filtered.bed	annotations/T2T09/repeatmasker/T2T09.filtered.bed	708855420	676.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Frepeatmasker&files=T2T09.filtered.bed
T2T09	repeatmasker	T2T09.filtered_satellites.bed	annotations/T2T09/repeatmasker/T2T09.filtered_satellites.bed	3754752	3.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Frepeatmasker&files=T2T09.filtered_satellites.bed
T2T09	repeatmasker	T2T09.repeatmasker.out	annotations/T2T09/repeatmasker/T2T09.repeatmasker.out	1802318708	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Frepeatmasker&files=T2T09.repeatmasker.out
T2T09	variants	T2T09.small_variants.vcf.gz	annotations/T2T09/variants/T2T09.small_variants.vcf.gz	39382213	37.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fvariants&files=T2T09.small_variants.vcf.gz
T2T09	variants	T2T09.small_variants.vcf.gz.tbi	annotations/T2T09/variants/T2T09.small_variants.vcf.gz.tbi	1576939	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fvariants&files=T2T09.small_variants.vcf.gz.tbi
T2T09	variants	T2T09.structural_variants.vcf.gz	annotations/T2T09/variants/T2T09.structural_variants.vcf.gz	7431660	7.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fvariants&files=T2T09.structural_variants.vcf.gz
T2T09	variants	T2T09.structural_variants.vcf.gz.tbi	annotations/T2T09/variants/T2T09.structural_variants.vcf.gz.tbi	285880	279.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T09%2Fvariants&files=T2T09.structural_variants.vcf.gz.tbi
T2T10	3d_contacts	T2T10.combined.mcool	annotations/T2T10/3d_contacts/T2T10.combined.mcool	2616776844	2.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2F3d_contacts&files=T2T10.combined.mcool
T2T10	3d_contacts	T2T10.hp1.mcool	annotations/T2T10/3d_contacts/T2T10.hp1.mcool	670167350	639.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2F3d_contacts&files=T2T10.hp1.mcool
T2T10	3d_contacts	T2T10.hp2.mcool	annotations/T2T10/3d_contacts/T2T10.hp2.mcool	673116963	641.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2F3d_contacts&files=T2T10.hp2.mcool
T2T10	assembly_issues	T2T10.assembly_issues.lifted.gff3	annotations/T2T10/assembly_issues/T2T10.assembly_issues.lifted.gff3	10545627	10.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fassembly_issues&files=T2T10.assembly_issues.lifted.gff3
T2T10	assembly_issues	T2T10.flagger.bed	annotations/T2T10/assembly_issues/T2T10.flagger.bed	682186	666.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fassembly_issues&files=T2T10.flagger.bed
T2T10	assembly_issues	T2T10.gaps.bed	annotations/T2T10/assembly_issues/T2T10.gaps.bed	8479	8.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fassembly_issues&files=T2T10.gaps.bed
T2T10	assembly_issues	T2T10.nucflag_misasm.bed	annotations/T2T10/assembly_issues/T2T10.nucflag_misasm.bed	2456867	2.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fassembly_issues&files=T2T10.nucflag_misasm.bed
T2T10	assembly_issues	T2T10.nucflag_status.bed	annotations/T2T10/assembly_issues/T2T10.nucflag_status.bed	115411	112.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fassembly_issues&files=T2T10.nucflag_status.bed
T2T10	cenmap	T2T10.complete_cens.bed	annotations/T2T10/cenmap/T2T10.complete_cens.bed	4745	4.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fcenmap&files=T2T10.complete_cens.bed
T2T10	cenmap	T2T10.complete_correct_cens.bed	annotations/T2T10/cenmap/T2T10.complete_correct_cens.bed	190	190B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fcenmap&files=T2T10.complete_correct_cens.bed
T2T10	methylation	T2T10.hp1.methyl.bed	annotations/T2T10/methylation/T2T10.hp1.methyl.bed	2343436828	2.2GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fmethylation&files=T2T10.hp1.methyl.bed
T2T10	methylation	T2T10.hp2.methyl.bed	annotations/T2T10/methylation/T2T10.hp2.methyl.bed	2332613168	2.2GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fmethylation&files=T2T10.hp2.methyl.bed
T2T10	repeatmasker	T2T10.filtered.bed	annotations/T2T10/repeatmasker/T2T10.filtered.bed	731060488	697.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Frepeatmasker&files=T2T10.filtered.bed
T2T10	repeatmasker	T2T10.filtered_satellites.bed	annotations/T2T10/repeatmasker/T2T10.filtered_satellites.bed	3416426	3.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Frepeatmasker&files=T2T10.filtered_satellites.bed
T2T10	repeatmasker	T2T10.repeatmasker.out	annotations/T2T10/repeatmasker/T2T10.repeatmasker.out	1849686186	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Frepeatmasker&files=T2T10.repeatmasker.out
T2T10	variants	T2T10.small_variants.vcf.gz	annotations/T2T10/variants/T2T10.small_variants.vcf.gz	38608761	36.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fvariants&files=T2T10.small_variants.vcf.gz
T2T10	variants	T2T10.small_variants.vcf.gz.tbi	annotations/T2T10/variants/T2T10.small_variants.vcf.gz.tbi	1577917	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fvariants&files=T2T10.small_variants.vcf.gz.tbi
T2T10	variants	T2T10.structural_variants.vcf.gz	annotations/T2T10/variants/T2T10.structural_variants.vcf.gz	7531841	7.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fvariants&files=T2T10.structural_variants.vcf.gz
T2T10	variants	T2T10.structural_variants.vcf.gz.tbi	annotations/T2T10/variants/T2T10.structural_variants.vcf.gz.tbi	273000	266.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T10%2Fvariants&files=T2T10.structural_variants.vcf.gz.tbi
T2T11	3d_contacts	T2T11.combined.mcool	annotations/T2T11/3d_contacts/T2T11.combined.mcool	2512264284	2.3GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2F3d_contacts&files=T2T11.combined.mcool
T2T11	3d_contacts	T2T11.hp1.mcool	annotations/T2T11/3d_contacts/T2T11.hp1.mcool	1108767882	1.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2F3d_contacts&files=T2T11.hp1.mcool
T2T11	3d_contacts	T2T11.hp2.mcool	annotations/T2T11/3d_contacts/T2T11.hp2.mcool	1114305561	1.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2F3d_contacts&files=T2T11.hp2.mcool
T2T11	assembly_issues	T2T11.assembly_issues.lifted.gff3	annotations/T2T11/assembly_issues/T2T11.assembly_issues.lifted.gff3	2792389	2.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fassembly_issues&files=T2T11.assembly_issues.lifted.gff3
T2T11	assembly_issues	T2T11.flagger.bed	annotations/T2T11/assembly_issues/T2T11.flagger.bed	478469	467.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fassembly_issues&files=T2T11.flagger.bed
T2T11	assembly_issues	T2T11.gaps.bed	annotations/T2T11/assembly_issues/T2T11.gaps.bed	4348	4.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fassembly_issues&files=T2T11.gaps.bed
T2T11	assembly_issues	T2T11.nucflag_misasm.bed	annotations/T2T11/assembly_issues/T2T11.nucflag_misasm.bed	548584	535.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fassembly_issues&files=T2T11.nucflag_misasm.bed
T2T11	assembly_issues	T2T11.nucflag_status.bed	annotations/T2T11/assembly_issues/T2T11.nucflag_status.bed	87394	85.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fassembly_issues&files=T2T11.nucflag_status.bed
T2T11	cenmap	T2T11.complete_cens.bed	annotations/T2T11/cenmap/T2T11.complete_cens.bed	3891	3.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fcenmap&files=T2T11.complete_cens.bed
T2T11	cenmap	T2T11.complete_correct_cens.bed	annotations/T2T11/cenmap/T2T11.complete_correct_cens.bed	1617	1.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fcenmap&files=T2T11.complete_correct_cens.bed
T2T11	methylation	T2T11.hp1.methyl.bed	annotations/T2T11/methylation/T2T11.hp1.methyl.bed	3044569986	2.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fmethylation&files=T2T11.hp1.methyl.bed
T2T11	methylation	T2T11.hp2.methyl.bed	annotations/T2T11/methylation/T2T11.hp2.methyl.bed	3037516343	2.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fmethylation&files=T2T11.hp2.methyl.bed
T2T11	repeatmasker	T2T11.filtered.bed	annotations/T2T11/repeatmasker/T2T11.filtered.bed	713562192	680.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Frepeatmasker&files=T2T11.filtered.bed
T2T11	repeatmasker	T2T11.filtered_satellites.bed	annotations/T2T11/repeatmasker/T2T11.filtered_satellites.bed	4376611	4.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Frepeatmasker&files=T2T11.filtered_satellites.bed
T2T11	repeatmasker	T2T11.repeatmasker.out	annotations/T2T11/repeatmasker/T2T11.repeatmasker.out	1812647746	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Frepeatmasker&files=T2T11.repeatmasker.out
T2T11	variants	T2T11.small_variants.vcf.gz	annotations/T2T11/variants/T2T11.small_variants.vcf.gz	38701243	36.9MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fvariants&files=T2T11.small_variants.vcf.gz
T2T11	variants	T2T11.small_variants.vcf.gz.tbi	annotations/T2T11/variants/T2T11.small_variants.vcf.gz.tbi	1576777	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fvariants&files=T2T11.small_variants.vcf.gz.tbi
T2T11	variants	T2T11.structural_variants.vcf.gz	annotations/T2T11/variants/T2T11.structural_variants.vcf.gz	7756469	7.4MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fvariants&files=T2T11.structural_variants.vcf.gz
